,year,name,date,Descriptive,Dry,Wet,Drizzle,Rain
599,1997,Argentine Grand Prix,1997-04-13,"Sun, Dry",1.0,0.0,0.0,0.0
600,1997,San Marino Grand Prix,1997-04-27,"Sun, Dry",1.0,0.0,0.0,0.0
601,1997,Monaco Grand Prix,1997-05-11,Wet,0.0,1.0,0.0,0.0
602,1997,Spanish Grand Prix,1997-05-25,"Sun, Dry",1.0,0.0,0.0,0.0
603,1997,Canadian Grand Prix,1997-06-15,"Sun, Dry",1.0,0.0,0.0,0.0
604,1997,French Grand Prix,1997-06-29,Wet,0.0,1.0,0.0,0.0
605,1997,British Grand Prix,1997-07-13,"Sun, Dry",1.0,0.0,0.0,0.0
606,1997,German Grand Prix,1997-07-27,"Sun, Dry",1.0,0.0,0.0,0.0
607,1997,Hungarian Grand Prix,1997-08-10,"Sun, Dry",1.0,0.0,0.0,0.0
608,1997,Belgian Grand Prix,1997-08-24,"Rain, then dry",1.0,0.0,0.0,1.0
609,1997,Italian Grand Prix,1997-09-07,"Sun, Dry",1.0,0.0,0.0,0.0
610,1997,Austrian Grand Prix,1997-09-21,"Sun, Dry",1.0,0.0,0.0,0.0
611,1997,Luxembourg Grand Prix,1997-09-28,"Sun, Dry",1.0,0.0,0.0,0.0
612,1997,Japanese Grand Prix,1997-10-12,"Sun, Dry",1.0,0.0,0.0,0.0
613,1997,European Grand Prix,1997-10-26,"Sun, Dry",1.0,0.0,0.0,0.0
614,1998,Australian Grand Prix,1998-03-08,"Sun, Dry",1.0,0.0,0.0,0.0
615,1998,Brazilian Grand Prix,1998-03-29,"Sun, Dry",1.0,0.0,0.0,0.0
616,1998,Argentine Grand Prix,1998-04-12,"Sun, Dry",1.0,0.0,0.0,0.0
617,1998,San Marino Grand Prix,1998-04-26,"Sun, Dry",1.0,0.0,0.0,0.0
618,1998,Spanish Grand Prix,1998-05-10,"Sun, Dry",1.0,0.0,0.0,0.0
619,1998,Monaco Grand Prix,1998-05-24,"Sun, Dry",1.0,0.0,0.0,0.0
620,1998,Canadian Grand Prix,1998-06-07,"Sun, Dry",1.0,0.0,0.0,0.0
621,1998,French Grand Prix,1998-06-28,"Sun, Dry",1.0,0.0,0.0,0.0
622,1998,British Grand Prix,1998-07-12,Rain,0.0,0.0,0.0,1.0
623,1998,Austrian Grand Prix,1998-07-26,"Sun, Dry",1.0,0.0,0.0,0.0
624,1998,German Grand Prix,1998-08-02,"Sun, Dry",1.0,0.0,0.0,0.0
625,1998,Hungarian Grand Prix,1998-08-16,"Sun, Dry",1.0,0.0,0.0,0.0
626,1998,Belgian Grand Prix,1998-08-30,Rain,0.0,0.0,0.0,1.0
627,1998,Italian Grand Prix,1998-09-13,"Sun, Dry",1.0,0.0,0.0,0.0
628,1998,Luxembourg Grand Prix,1998-09-27,"Sun, Dry",1.0,0.0,0.0,0.0
629,1998,Japanese Grand Prix,1998-11-01,"Sun, Dry",1.0,0.0,0.0,0.0
630,1999,Australian Grand Prix,1999-03-07,"Sun, Dry",1.0,0.0,0.0,0.0
631,1999,Brazilian Grand Prix,1999-04-11,"Sun, Dry",1.0,0.0,0.0,0.0
632,1999,San Marino Grand Prix,1999-05-02,"Sun, Dry",1.0,0.0,0.0,0.0
633,1999,Monaco Grand Prix,1999-05-16,"Sun, Dry",1.0,0.0,0.0,0.0
634,1999,Spanish Grand Prix,1999-05-30,"Sun, Dry",1.0,0.0,0.0,0.0
635,1999,Canadian Grand Prix,1999-06-13,"Sun, Dry",1.0,0.0,0.0,0.0
636,1999,French Grand Prix,1999-06-27,Wet,0.0,1.0,0.0,0.0
637,1999,British Grand Prix,1999-07-11,"Sun, Dry",1.0,0.0,0.0,0.0
638,1999,Austrian Grand Prix,1999-07-25,"Sun, Dry",1.0,0.0,0.0,0.0
639,1999,German Grand Prix,1999-08-01,"Dry, hot",1.0,0.0,0.0,0.0
640,1999,Hungarian Grand Prix,1999-08-15,"Sun, Dry",1.0,0.0,0.0,0.0
641,1999,Belgian Grand Prix,1999-08-29,"Sun, Dry",1.0,0.0,0.0,0.0
642,1999,Italian Grand Prix,1999-09-12,"Sun, Dry",1.0,0.0,0.0,0.0
643,1999,European Grand Prix,1999-09-26,Wet,0.0,1.0,0.0,0.0
644,1999,Malaysian Grand Prix,1999-10-17,"Sun, Dry",1.0,0.0,0.0,0.0
645,1999,Japanese Grand Prix,1999-10-31,"Sun, Dry",1.0,0.0,0.0,0.0
646,2000,Australian Grand Prix,2000-03-12,"Sun, Dry",1.0,0.0,0.0,0.0
647,2000,Brazilian Grand Prix,2000-03-26,"Sun, Dry",1.0,0.0,0.0,0.0
648,2000,San Marino Grand Prix,2000-04-09,"Sun, Dry",1.0,0.0,0.0,0.0
649,2000,British Grand Prix,2000-04-23,"Sun, Dry",1.0,0.0,0.0,0.0
650,2000,Spanish Grand Prix,2000-05-07,"Sun, Dry",1.0,0.0,0.0,0.0
651,2000,European Grand Prix,2000-05-21,Rain,0.0,0.0,0.0,1.0
652,2000,Monaco Grand Prix,2000-06-04,"Dry, hot",1.0,0.0,0.0,0.0
653,2000,Canadian Grand Prix,2000-06-18,Wet,0.0,1.0,0.0,0.0
654,2000,French Grand Prix,2000-07-02,"Sun, Dry",1.0,0.0,0.0,0.0
655,2000,Austrian Grand Prix,2000-07-16,"Sun, Dry",1.0,0.0,0.0,0.0
656,2000,German Grand Prix,2000-07-30,"Rain, then dry",1.0,0.0,0.0,1.0
657,2000,Hungarian Grand Prix,2000-08-13,"Sun, Dry",1.0,0.0,0.0,0.0
658,2000,Belgian Grand Prix,2000-08-27,Wet,0.0,1.0,0.0,0.0
659,2000,Italian Grand Prix,2000-09-10,"Sun, Dry",1.0,0.0,0.0,0.0
660,2000,United States Grand Prix,2000-09-24,"Sun, short drizzle",0.0,0.0,1.0,0.0
661,2000,Japanese Grand Prix,2000-10-08,Wet,0.0,1.0,0.0,0.0
662,2000,Malaysian Grand Prix,2000-10-22,"Sun, Dry",1.0,0.0,0.0,0.0
663,2001,Australian Grand Prix,2001-03-04,"Sun, Dry",1.0,0.0,0.0,0.0
664,2001,Malaysian Grand Prix,2001-03-18,"Sun, short drizzle",0.0,0.0,1.0,0.0
665,2001,Brazilian Grand Prix,2001-04-01,Wet,0.0,1.0,0.0,0.0
666,2001,San Marino Grand Prix,2001-04-15,"Sun, Dry",1.0,0.0,0.0,0.0
667,2001,Spanish Grand Prix,2001-04-29,"Sun, Dry",1.0,0.0,0.0,0.0
668,2001,Austrian Grand Prix,2001-05-13,"Sun, Dry",1.0,0.0,0.0,0.0
669,2001,Monaco Grand Prix,2001-05-27,"Sun, Dry",1.0,0.0,0.0,0.0
670,2001,Canadian Grand Prix,2001-06-10,"Sun, Dry",1.0,0.0,0.0,0.0
671,2001,European Grand Prix,2001-06-24,"Sun, Dry",1.0,0.0,0.0,0.0
672,2001,French Grand Prix,2001-07-01,"Sun, Dry",1.0,0.0,0.0,0.0
673,2001,British Grand Prix,2001-07-15,"Sun, Dry",1.0,0.0,0.0,0.0
674,2001,German Grand Prix,2001-07-29,"Sun, Dry",1.0,0.0,0.0,0.0
675,2001,Hungarian Grand Prix,2001-08-19,"Sun, Dry",1.0,0.0,0.0,0.0
676,2001,Belgian Grand Prix,2001-09-02,"Sun, Dry",1.0,0.0,0.0,0.0
677,2001,Italian Grand Prix,2001-09-16,"Sun, Dry",1.0,0.0,0.0,0.0
678,2001,United States Grand Prix,2001-09-30,"Sun, Dry",1.0,0.0,0.0,0.0
679,2001,Japanese Grand Prix,2001-10-14,"Sun, Dry",1.0,0.0,0.0,0.0
680,2002,Australian Grand Prix,2002-03-03,"Sun, Dry",1.0,0.0,0.0,0.0
681,2002,Malaysian Grand Prix,2002-03-17,"Sun, Dry",1.0,0.0,0.0,0.0
682,2002,Brazilian Grand Prix,2002-03-31,"Sun, Dry",1.0,0.0,0.0,0.0
683,2002,San Marino Grand Prix,2002-04-14,"Sun, Dry",1.0,0.0,0.0,0.0
684,2002,Spanish Grand Prix,2002-04-28,"Sun, Dry",1.0,0.0,0.0,0.0
685,2002,Austrian Grand Prix,2002-05-12,"Sun, Dry",1.0,0.0,0.0,0.0
686,2002,Monaco Grand Prix,2002-05-26,"Sun, Dry",1.0,0.0,0.0,0.0
687,2002,Canadian Grand Prix,2002-06-09,"Sun, Dry",1.0,0.0,0.0,0.0
688,2002,European Grand Prix,2002-06-23,"Sun, Dry",1.0,0.0,0.0,0.0
689,2002,British Grand Prix,2002-07-07,"Sun, short drizzle",0.0,0.0,1.0,0.0
690,2002,French Grand Prix,2002-07-21,"Sun, Dry",1.0,0.0,0.0,0.0
691,2002,German Grand Prix,2002-07-28,"Sun, Dry",1.0,0.0,0.0,0.0
692,2002,Hungarian Grand Prix,2002-08-18,"Sun, Dry",1.0,0.0,0.0,0.0
693,2002,Belgian Grand Prix,2002-09-01,"Sun, Dry",1.0,0.0,0.0,0.0
694,2002,Italian Grand Prix,2002-09-15,"Sun, Dry",1.0,0.0,0.0,0.0
695,2002,United States Grand Prix,2002-09-29,"Dry, hot",1.0,0.0,0.0,0.0
696,2002,Japanese Grand Prix,2002-10-13,"Sun, Dry",1.0,0.0,0.0,0.0
697,2003,Australian Grand Prix,2003-03-09,"Dry, Clouds",1.0,0.0,0.0,0.0
698,2003,Malaysian Grand Prix,2003-03-23,"Dry, hot",1.0,0.0,0.0,0.0
699,2003,Brazilian Grand Prix,2003-04-06,Rain,0.0,0.0,0.0,1.0
700,2003,San Marino Grand Prix,2003-04-20,"Dry, Clouds",1.0,0.0,0.0,0.0
701,2003,Spanish Grand Prix,2003-05-04,"Sun, Dry",1.0,0.0,0.0,0.0
702,2003,Austrian Grand Prix,2003-05-18,"Sun, short drizzle",0.0,0.0,1.0,0.0
703,2003,Monaco Grand Prix,2003-06-01,"Sun, Dry",1.0,0.0,0.0,0.0
704,2003,Canadian Grand Prix,2003-06-15,"Dry, Clouds",1.0,0.0,0.0,0.0
705,2003,European Grand Prix,2003-06-29,"Sun, Dry",1.0,0.0,0.0,0.0
706,2003,French Grand Prix,2003-07-06,"Dry, Cloudy",1.0,0.0,0.0,0.0
707,2003,British Grand Prix,2003-07-20,"Dry, Clouds",1.0,0.0,0.0,0.0
708,2003,German Grand Prix,2003-08-03,"Dry, hot",1.0,0.0,0.0,0.0
709,2003,Hungarian Grand Prix,2003-08-24,"Dry, hot",1.0,0.0,0.0,0.0
710,2003,Italian Grand Prix,2003-09-14,"Dry, hot",1.0,0.0,0.0,0.0
711,2003,United States Grand Prix,2003-09-28,"Sun, short drizzle",0.0,0.0,1.0,0.0
712,2003,Japanese Grand Prix,2003-10-12,"Dry, Cloudy",1.0,0.0,0.0,0.0
713,2004,Australian Grand Prix,2004-03-07,"Dry, Cloudy",1.0,0.0,0.0,0.0
714,2004,Malaysian Grand Prix,2004-03-21,"Sun, short drizzle",0.0,0.0,1.0,0.0
715,2004,Bahrain Grand Prix,2004-04-04,"Sun, Dry",1.0,0.0,0.0,0.0
716,2004,San Marino Grand Prix,2004-04-25,"Sun, Dry",1.0,0.0,0.0,0.0
717,2004,Spanish Grand Prix,2004-05-09,"Sun, Dry",1.0,0.0,0.0,0.0
718,2004,Monaco Grand Prix,2004-05-23,"Dry, hot",1.0,0.0,0.0,0.0
719,2004,European Grand Prix,2004-05-30,"Sun, Dry",1.0,0.0,0.0,0.0
720,2004,Canadian Grand Prix,2004-06-13,"Dry, hot",1.0,0.0,0.0,0.0
721,2004,United States Grand Prix,2004-06-20,"Sun, Dry",1.0,0.0,0.0,0.0
722,2004,French Grand Prix,2004-07-04,"Dry, hot",1.0,0.0,0.0,0.0
723,2004,British Grand Prix,2004-07-11,"Dry, Cloudy",1.0,0.0,0.0,0.0
724,2004,German Grand Prix,2004-07-25,"Dry, hot",1.0,0.0,0.0,0.0
725,2004,Hungarian Grand Prix,2004-08-15,"Dry, Clouds",1.0,0.0,0.0,0.0
726,2004,Belgian Grand Prix,2004-08-29,"Dry, Clouds",1.0,0.0,0.0,0.0
727,2004,Italian Grand Prix,2004-09-12,"Sun, short drizzle",0.0,0.0,1.0,0.0
728,2004,Chinese Grand Prix,2004-09-26,"Dry, Clouds",1.0,0.0,0.0,0.0
729,2004,Japanese Grand Prix,2004-10-10,"Sun, Dry",1.0,0.0,0.0,0.0
730,2004,Brazilian Grand Prix,2004-10-24,"Sun, short drizzle",0.0,0.0,1.0,0.0
731,2005,Australian Grand Prix,2005-03-06,"Dry, Cloudy",1.0,0.0,0.0,0.0
732,2005,Malaysian Grand Prix,2005-03-20,"Dry, hot",1.0,0.0,0.0,0.0
733,2005,Bahrain Grand Prix,2005-04-03,"Dry, hot",1.0,0.0,0.0,0.0
734,2005,San Marino Grand Prix,2005-04-24,"Dry, Cloudy",1.0,0.0,0.0,0.0
735,2005,Spanish Grand Prix,2005-05-08,"Sun, Dry",1.0,0.0,0.0,0.0
736,2005,Monaco Grand Prix,2005-05-22,"Sun, Dry",1.0,0.0,0.0,0.0
737,2005,European Grand Prix,2005-05-29,"Dry, hot",1.0,0.0,0.0,0.0
738,2005,Canadian Grand Prix,2005-06-12,"Sun, short drizzle",0.0,0.0,1.0,0.0
739,2005,United States Grand Prix,2005-06-19,"Sun, Dry",1.0,0.0,0.0,0.0
740,2005,French Grand Prix,2005-07-03,"Sun, Dry",1.0,0.0,0.0,0.0
741,2005,British Grand Prix,2005-07-10,"Sun, Dry",1.0,0.0,0.0,0.0
742,2005,German Grand Prix,2005-07-24,"Dry, Cloudy",1.0,0.0,0.0,0.0
743,2005,Hungarian Grand Prix,2005-07-31,"Dry, hot",1.0,0.0,0.0,0.0
744,2005,Turkish Grand Prix,2005-08-21,"Dry, Clouds",1.0,0.0,0.0,0.0
745,2005,Italian Grand Prix,2005-09-04,"Sun, Dry",1.0,0.0,0.0,0.0
746,2005,Belgian Grand Prix,2005-09-11,"Sun, short drizzle",0.0,0.0,1.0,0.0
747,2005,Brazilian Grand Prix,2005-09-25,"Dry, Cloudy",1.0,0.0,0.0,0.0
748,2005,Japanese Grand Prix,2005-10-09,"Sun, Dry",1.0,0.0,0.0,0.0
749,2005,Chinese Grand Prix,2005-10-16,"Dry, Clouds",1.0,0.0,0.0,0.0
750,2006,Bahrain Grand Prix,2006-03-12,"Sun, Dry",1.0,0.0,0.0,0.0
751,2006,Malaysian Grand Prix,2006-03-19,"Sun, Dry",1.0,0.0,0.0,0.0
752,2006,Australian Grand Prix,2006-04-02,"Dry, Cloudy",1.0,0.0,0.0,0.0
753,2006,San Marino Grand Prix,2006-04-23,"Sun, Dry",1.0,0.0,0.0,0.0
754,2006,European Grand Prix,2006-05-07,"Sun, Dry",1.0,0.0,0.0,0.0
755,2006,Spanish Grand Prix,2006-05-14,"Sun, Dry",1.0,0.0,0.0,0.0
756,2006,Monaco Grand Prix,2006-05-28,"Sun, Dry",1.0,0.0,0.0,0.0
757,2006,British Grand Prix,2006-06-11,"Sun, Dry",1.0,0.0,0.0,0.0
758,2006,Canadian Grand Prix,2006-06-25,"Sun, Dry",1.0,0.0,0.0,0.0
759,2006,United States Grand Prix,2006-07-02,"Dry, hot",1.0,0.0,0.0,0.0
760,2006,French Grand Prix,2006-07-16,"Sun, Dry",1.0,0.0,0.0,0.0
761,2006,German Grand Prix,2006-07-30,"Sun, Dry",1.0,0.0,0.0,0.0
762,2006,Hungarian Grand Prix,2006-08-06,"Rain, then dry",1.0,0.0,0.0,1.0
763,2006,Turkish Grand Prix,2006-08-27,"Dry, hot",1.0,0.0,0.0,0.0
764,2006,Italian Grand Prix,2006-09-10,"Sun, Dry",1.0,0.0,0.0,0.0
765,2006,Chinese Grand Prix,2006-10-01,"Sun, short drizzle",0.0,0.0,1.0,0.0
766,2006,Japanese Grand Prix,2006-10-08,"Sun, Dry",1.0,0.0,0.0,0.0
767,2006,Brazilian Grand Prix,2006-10-22,"Dry, hot",1.0,0.0,0.0,0.0
768,2007,Australian Grand Prix,2007-03-18,"Sun, Dry",1.0,0.0,0.0,0.0
769,2007,Malaysian Grand Prix,2007-04-08,"Dry, hot",1.0,0.0,0.0,0.0
770,2007,Bahrain Grand Prix,2007-04-15,"Dry, hot",1.0,0.0,0.0,0.0
771,2007,Spanish Grand Prix,2007-05-13,"Sun, Dry",1.0,0.0,0.0,0.0
772,2007,Monaco Grand Prix,2007-05-27,"Sun, Dry",1.0,0.0,0.0,0.0
773,2007,Canadian Grand Prix,2007-06-10,"Sun, Dry",1.0,0.0,0.0,0.0
774,2007,United States Grand Prix,2007-06-17,"Dry, hot",1.0,0.0,0.0,0.0
775,2007,French Grand Prix,2007-07-01,"Dry, Cloudy",1.0,0.0,0.0,0.0
776,2007,British Grand Prix,2007-07-08,"Dry, Cloudy",1.0,0.0,0.0,0.0
777,2007,European Grand Prix,2007-07-22,"Sun, short drizzle",0.0,0.0,1.0,0.0
778,2007,Hungarian Grand Prix,2007-08-05,"Sun, Dry",1.0,0.0,0.0,0.0
779,2007,Turkish Grand Prix,2007-08-26,"Dry, hot",1.0,0.0,0.0,0.0
780,2007,Italian Grand Prix,2007-09-09,"Sun, Dry",1.0,0.0,0.0,0.0
781,2007,Belgian Grand Prix,2007-09-16,"Dry, Cloudy",1.0,0.0,0.0,0.0
782,2007,Japanese Grand Prix,2007-09-30,Rain,0.0,0.0,0.0,1.0
783,2007,Chinese Grand Prix,2007-10-07,"Rain, then dry",1.0,0.0,0.0,1.0
784,2007,Brazilian Grand Prix,2007-10-21,"Dry, hot",1.0,0.0,0.0,0.0
785,2008,Australian Grand Prix,2008-03-16,"Dry, hot",1.0,0.0,0.0,0.0
786,2008,Malaysian Grand Prix,2008-03-23,"Dry, hot",1.0,0.0,0.0,0.0
787,2008,Bahrain Grand Prix,2008-04-06,"Dry, hot",1.0,0.0,0.0,0.0
788,2008,Spanish Grand Prix,2008-04-27,"Sun, Dry",1.0,0.0,0.0,0.0
789,2008,Turkish Grand Prix,2008-05-11,"Dry, Cloudy",1.0,0.0,0.0,0.0
790,2008,Monaco Grand Prix,2008-05-25,Wet,0.0,1.0,0.0,0.0
791,2008,Canadian Grand Prix,2008-06-08,"Sun, Dry",1.0,0.0,0.0,0.0
792,2008,French Grand Prix,2008-06-22,"Sun, short drizzle",0.0,0.0,1.0,0.0
793,2008,British Grand Prix,2008-07-06,Rain,0.0,0.0,0.0,1.0
794,2008,German Grand Prix,2008-07-20,"Dry, Cloudy",1.0,0.0,0.0,0.0
795,2008,Hungarian Grand Prix,2008-08-03,"Dry, hot",1.0,0.0,0.0,0.0
796,2008,European Grand Prix,2008-08-24,"Sun, Dry",1.0,0.0,0.0,0.0
797,2008,Belgian Grand Prix,2008-09-07,"Sun, short drizzle",0.0,0.0,1.0,0.0
798,2008,Italian Grand Prix,2008-09-14,Wet,0.0,1.0,0.0,0.0
799,2008,Singapore Grand Prix,2008-09-28,"Sun, Dry",1.0,0.0,0.0,0.0
800,2008,Japanese Grand Prix,2008-10-12,"Dry, Cold",1.0,0.0,0.0,0.0
801,2008,Chinese Grand Prix,2008-10-19,"Sun, Dry",1.0,0.0,0.0,0.0
802,2008,Brazilian Grand Prix,2008-11-02,"Sun, short drizzle",0.0,0.0,1.0,0.0
803,2009,Australian Grand Prix,2009-03-29,"Sun, Dry",1.0,0.0,0.0,0.0
804,2009,Malaysian Grand Prix,2009-04-05,Rain,0.0,0.0,0.0,1.0
805,2009,Chinese Grand Prix,2009-04-19,Rain,0.0,0.0,0.0,1.0
806,2009,Bahrain Grand Prix,2009-04-26,"Dry, hot",1.0,0.0,0.0,0.0
807,2009,Spanish Grand Prix,2009-05-10,"Sun, Dry",1.0,0.0,0.0,0.0
808,2009,Monaco Grand Prix,2009-05-24,"Sun, Dry",1.0,0.0,0.0,0.0
809,2009,Turkish Grand Prix,2009-06-07,"Dry, hot",1.0,0.0,0.0,0.0
810,2009,British Grand Prix,2009-06-21,"Dry, Cloudy",1.0,0.0,0.0,0.0
811,2009,German Grand Prix,2009-07-12,"Dry, Cloudy",1.0,0.0,0.0,0.0
812,2009,Hungarian Grand Prix,2009-07-26,"Sun, Dry",1.0,0.0,0.0,0.0
813,2009,European Grand Prix,2009-08-23,"Dry, hot",1.0,0.0,0.0,0.0
814,2009,Belgian Grand Prix,2009-08-30,"Sun, Dry",1.0,0.0,0.0,0.0
815,2009,Italian Grand Prix,2009-09-13,"Sun, Dry",1.0,0.0,0.0,0.0
816,2009,Singapore Grand Prix,2009-09-27,"Sun, Dry",1.0,0.0,0.0,0.0
817,2009,Japanese Grand Prix,2009-10-04,"Sun, Dry",1.0,0.0,0.0,0.0
818,2009,Brazilian Grand Prix,2009-10-18,"Dry, Cloudy",1.0,0.0,0.0,0.0
819,2009,Abu Dhabi Grand Prix,2009-11-01,"Sun, Dry",1.0,0.0,0.0,0.0
820,2010,Bahrain Grand Prix,2010-03-14,"Dry, hot",1.0,0.0,0.0,0.0
821,2010,Australian Grand Prix,2010-03-28,"Sun, Dry",1.0,0.0,0.0,0.0
822,2010,Malaysian Grand Prix,2010-04-04,Rain,0.0,0.0,0.0,1.0
823,2010,Chinese Grand Prix,2010-04-18,Rain,0.0,0.0,0.0,1.0
824,2010,Spanish Grand Prix,2010-05-09,"Sun, Dry",1.0,0.0,0.0,0.0
825,2010,Monaco Grand Prix,2010-05-16,"Sun, Dry",1.0,0.0,0.0,0.0
826,2010,Turkish Grand Prix,2010-05-30,"Sun, Dry",1.0,0.0,0.0,0.0
827,2010,Canadian Grand Prix,2010-06-13,"Sun, Dry",1.0,0.0,0.0,0.0
828,2010,European Grand Prix,2010-06-27,"Sun, Dry",1.0,0.0,0.0,0.0
829,2010,British Grand Prix,2010-07-11,"Sun, Dry",1.0,0.0,0.0,0.0
830,2010,German Grand Prix,2010-07-25,"Sun, Dry",1.0,0.0,0.0,0.0
831,2010,Hungarian Grand Prix,2010-08-01,"Sun, Dry",1.0,0.0,0.0,0.0
832,2010,Belgian Grand Prix,2010-08-29,"Dry, Cloudy",1.0,0.0,0.0,0.0
833,2010,Italian Grand Prix,2010-09-12,"Sun, Dry",1.0,0.0,0.0,0.0
834,2010,Singapore Grand Prix,2010-09-26,"Sun, Dry",1.0,0.0,0.0,0.0
835,2010,Japanese Grand Prix,2010-10-10,"Sun, Dry",1.0,0.0,0.0,0.0
836,2010,Korean Grand Prix,2010-10-24,"Rain, then dry",1.0,0.0,0.0,1.0
837,2010,Brazilian Grand Prix,2010-11-07,"Sun, Dry",1.0,0.0,0.0,0.0
838,2010,Abu Dhabi Grand Prix,2010-11-14,"Sun, Dry",1.0,0.0,0.0,0.0
839,2011,Australian Grand Prix,2011-03-27,"Sun, Dry",1.0,0.0,0.0,0.0
840,2011,Malaysian Grand Prix,2011-04-10,"Dry, Cloudy",1.0,0.0,0.0,0.0
841,2011,Chinese Grand Prix,2011-04-17,"Sun, Dry",1.0,0.0,0.0,0.0
842,2011,Turkish Grand Prix,2011-05-08,"Sun, Dry",1.0,0.0,0.0,0.0
843,2011,Spanish Grand Prix,2011-05-22,"Sun, Dry",1.0,0.0,0.0,0.0
844,2011,Monaco Grand Prix,2011-05-29,"Sun, Dry",1.0,0.0,0.0,0.0
845,2011,Canadian Grand Prix,2011-06-12,"Rain, then dry",1.0,0.0,0.0,1.0
846,2011,European Grand Prix,2011-06-26,"Sun, Dry",1.0,0.0,0.0,0.0
847,2011,British Grand Prix,2011-07-10,"Sun, short drizzle",0.0,0.0,1.0,0.0
848,2011,German Grand Prix,2011-07-24,"Dry, Cold",1.0,0.0,0.0,0.0
849,2011,Hungarian Grand Prix,2011-07-31,"Sun, short drizzle",0.0,0.0,1.0,0.0
850,2011,Belgian Grand Prix,2011-08-28,"Dry, Cold",1.0,0.0,0.0,0.0
851,2011,Italian Grand Prix,2011-09-11,"Sun, Dry",1.0,0.0,0.0,0.0
852,2011,Singapore Grand Prix,2011-09-25,"Sun, Dry",1.0,0.0,0.0,0.0
853,2011,Japanese Grand Prix,2011-10-09,"Sun, Dry",1.0,0.0,0.0,0.0
854,2011,Korean Grand Prix,2011-10-16,"Sun, Dry",1.0,0.0,0.0,0.0
855,2011,Indian Grand Prix,2011-10-30,"Sun, Dry",1.0,0.0,0.0,0.0
856,2011,Abu Dhabi Grand Prix,2011-11-13,"Sun, Dry",1.0,0.0,0.0,0.0
857,2011,Brazilian Grand Prix,2011-11-27,"Sun, Dry",1.0,0.0,0.0,0.0
858,2012,Australian Grand Prix,3/18/2012,Dry,1.0,0.0,0.0,0.0
859,2012,Malaysian Grand Prix,3/25/2012,Rain,0.0,0.0,0.0,1.0
860,2012,Chinese Grand Prix,4/15/2012,Dry,1.0,0.0,0.0,0.0
861,2012,Bahrain Grand Prix,4/22/2012,Dry,1.0,0.0,0.0,0.0
862,2012,Spanish Grand Prix,5/13/2012,Dry,1.0,0.0,0.0,0.0
863,2012,Monaco Grand Prix,5/27/2012,Drizzle,0.0,0.0,1.0,0.0
864,2012,Canadian Grand Prix,6/10/2012,Dry,1.0,0.0,0.0,0.0
865,2012,European Grand Prix,6/24/2012,Dry,1.0,0.0,0.0,0.0
866,2012,British Grand Prix,7/8/2012,Dry,1.0,0.0,0.0,0.0
867,2012,German Grand Prix,7/22/2012,Dry,1.0,0.0,0.0,0.0
868,2012,Hungarian Grand Prix,7/29/2012,Dry,1.0,0.0,0.0,0.0
869,2012,Belgian Grand Prix,9/2/2012,Dry,1.0,0.0,0.0,0.0
870,2012,Italian Grand Prix,9/9/2012,Dry,1.0,0.0,0.0,0.0
871,2012,Singapore Grand Prix,9/23/2012,Dry,1.0,0.0,0.0,0.0
872,2012,Japanese Grand Prix,10/7/2012,Dry,1.0,0.0,0.0,0.0
873,2012,Korean Grand Prix,10/14/2012,Dry,1.0,0.0,0.0,0.0
874,2012,Indian Grand Prix,10/28/2012,Dry,1.0,0.0,0.0,0.0
875,2012,Abu Dhabi Grand Prix,11/4/2012,Dry,1.0,0.0,0.0,0.0
876,2012,United States Grand Prix,11/18/2012,Dry,1.0,0.0,0.0,0.0
877,2012,Brazilian Grand Prix,11/25/2012,Rain,0.0,0.0,0.0,1.0
878,2013,Australian Grand Prix,3/17/2013,Dry,1.0,0.0,0.0,0.0
879,2013,Malaysian Grand Prix,3/24/2013,Drizzle,0.0,0.0,1.0,0.0
880,2013,Chinese Grand Prix,4/14/2013,Dry,1.0,0.0,0.0,0.0
881,2013,Bahrain Grand Prix,4/21/2013,Dry,1.0,0.0,0.0,0.0
882,2013,Spanish Grand Prix,5/12/2013,Dry,1.0,0.0,0.0,0.0
883,2013,Monaco Grand Prix,5/26/2013,Dry,1.0,0.0,0.0,0.0
884,2013,Canadian Grand Prix,6/9/2013,Dry,1.0,0.0,0.0,0.0
885,2013,British Grand Prix,6/30/2013,Dry,1.0,0.0,0.0,0.0
886,2013,German Grand Prix,7/7/2013,Dry,1.0,0.0,0.0,0.0
887,2013,Hungarian Grand Prix,7/28/2013,Dry,1.0,0.0,0.0,0.0
888,2013,Belgian Grand Prix,8/25/2013,Dry,1.0,0.0,0.0,0.0
889,2013,Italian Grand Prix,9/8/2013,Dry,1.0,0.0,0.0,0.0
890,2013,Singapore Grand Prix,9/22/2013,Dry,1.0,0.0,0.0,0.0
891,2013,Korean Grand Prix,10/6/2013,Dry,1.0,0.0,0.0,0.0
892,2013,Japanese Grand Prix,10/13/2013,Dry,1.0,0.0,0.0,0.0
893,2013,Indian Grand Prix,10/27/2013,Dry,1.0,0.0,0.0,0.0
894,2013,Abu Dhabi Grand Prix,11/3/2013,Dry,1.0,0.0,0.0,0.0
895,2013,United States Grand Prix,11/17/2013,Dry,1.0,0.0,0.0,0.0
896,2013,Brazilian Grand Prix,11/24/2013,Drizzle,0.0,0.0,1.0,0.0
897,2014,Australian Grand Prix,3/16/2014,Dry,1.0,0.0,0.0,0.0
